Unnamed: 0,Station_id,Station Name,Latitude,Longitude,NAME_1,NAME_2,Unnamed: 7
920,920,Beck Nissan,29.663189,-81.656096,Florida,Putnam,
921,921,John Lee Nissan,30.188966,-85.656853,Florida,Bay,
922,922,Sandy Sansing Nissan,30.47414,-87.249675,Florida,Escambia,
923,923,Performance Nissan,26.21375,-80.10699,Florida,Broward,
924,924,Naples Nissan,26.211419,-81.744746,Florida,Collier,
925,925,West Palm Beach Nissan,26.782347,-80.09792,Florida,Palm Beach,
926,926,Southern 441 Nissan,26.680654,-80.198008,Florida,Palm Beach,
927,927,Nissan of Saint Augustine,29.844721,-81.323289,Florida,Saint Johns,
928,928,Crown Nissan,27.818805,-82.678474,Florida,Pinellas,
929,929,Gettel Nissan - Sarasota,27.298292,-82.499125,Florida,Sarasota,
930,930,Kraft Nissan,30.462438,-84.221215,Florida,Leon,
931,931,Pat Fischer Nissan,28.602972,-80.808957,Florida,Brevard,
932,932,Nissan of Venice,27.090886,-82.433092,Florida,Sarasota,
933,933,Wesley Chapel Nissan,28.23835,-82.344239,Florida,Pasco,
935,935,Hilton Garden Inn - Marietta,33.9064807,-84.4639319,Georgia,Cobb,
936,936,Nissan of Augusta,33.515068,-82.067573,Georgia,Richmond,
937,937,Nissan of Athens,33.940287,-83.49648,Georgia,Clarke,
938,938,Scott Evans Nissan,33.587958,-85.053239,Georgia,Carroll,
939,939,Nissan Headquarters - Columbus,32.539843,-84.965676,Georgia,Muscogee,
941,941,Butler Nissan,32.915302,-83.70634,Georgia,Bibb,
942,942,Childre Nissan,33.106139,-83.257757,Georgia,Baldwin,
945,945,Lynch Nissan - Auburn,32.559745,-85.50088,Alabama,Lee,
946,946,Benton Nissan - Bessemer,33.363169,-87.007652,Alabama,Jefferson,
947,947,Jim Burke Nissan,33.512147,-86.816519,Alabama,Jefferson,
948,948,Serra Nissan,33.624698,-86.686454,Alabama,Jefferson,
950,950,Bondy's Nissan,31.231097,-85.447945,Alabama,Houston,
954,954,Landers McLarty Nissan,34.748967,-86.690944,Alabama,Madison,
955,955,Nissan of Mobile,30.669173,-88.12657,Alabama,Mobile,
956,956,Benton Nissan,33.594279,-85.876568,Alabama,Calhoun,
957,957,Nissan of Burlingame,37.57792,-122.341931,California,San Mateo,
958,958,CITYOF CAMPBELL 2NDST GARAGE UL,37.287593,-121.946908,California,Santa Clara,
959,959,Dublin Nissan,37.702828,-121.911087,California,Alameda,
960,960,Stone Brewing World Bistro & Gardens,33.11587,-117.11955,California,San Diego,
961,961,Momentum Nissan,38.244614,-122.079181,California,Solano,
962,962,Renaissance Indian Wells Resort & Spa,33.72323,-116.324409,California,Riverside,
963,963,Los Angeles County - Museum of Art,34.063383,-118.35808,California,Los Angeles,
964,964,Empire Nissan,34.049006,-117.547161,California,San Bernardino,
965,965,Kaiser Honolulu Clinic,21.301035,-157.846302,Hawaii,Honolulu,
966,966,Kaiser Permanente - Moanalua Medical Center,21.362292,-157.900139,Hawaii,Honolulu,
967,967,Queen's Physician Office Building,21.308447,-157.853161,Hawaii,Honolulu,
968,968,Ace Hardware,21.329863,-158.086621,Hawaii,Honolulu,
969,969,Grand Hyatt Kauai,21.876457,-159.44208,Hawaii,Kauai,
970,970,Lihue Civic Center - Piikoi Building - Public Access,21.975084,-159.369044,Hawaii,Kauai,
971,971,Kapolei Judiciary,21.326903,-158.085721,Hawaii,Honolulu,
972,972,Paulson Electric,41.947533,-91.6870579,Iowa,Linn,
973,973,Tri-City Electric,41.5829247,-90.5713513,Iowa,Scott,
974,974,Dennis Dillon Nissan,43.619031,-116.29091,Idaho,Ada,
976,976,Arlington Nissan,42.139843,-87.996655,Illinois,Cook,
977,977,O'Brien Nissan,40.459154,-88.966191,Illinois,McLean,
978,978,Monken Nissan - Centralia,38.533452,-89.172979,Illinois,Clinton,
979,979,Berman Nissan - Chicago,41.953751,-87.739697,Illinois,Cook,
980,980,Continental Nissan,41.78586,-87.8685,Illinois,Cook,
981,981,Jim M'Lady Nissan,42.226647,-88.306745,Illinois,McHenry,
982,982,Crown Nissan - Decatur,39.876094,-88.959111,Illinois,Macon,
983,983,Ken Nelson Auto Plaza,41.856583,-89.489398,Illinois,Lee,
984,984,Bill Kay's Nissan - Downers Grove,41.807887,-88.024848,Illinois,Dupage,
985,985,McGrath Nissan,42.033769,-88.255193,Illinois,Cook,
986,986,The Autobarn Nissan,42.03616,-87.680149,Illinois,Cook,
987,987,Galesburg Nissan,40.973058,-90.383695,Illinois,Knox,
988,988,KANE COUNTY KANE COURTHOUSE,41.886523,-88.309239,Illinois,Kane,
989,989,Glendale Nissan,41.904021,-88.068043,Illinois,Dupage,
990,990,Gerald Nissan - North Aurora,41.798401,-88.37177,Illinois,Kane,
991,991,Auffenberg Nissan,38.596106,-89.956489,Illinois,Saint Clair,
992,992,Nissan of St Charles,41.920486,-88.284011,Illinois,Kane,
993,993,Purdue University - Armory,40.4277617,-86.9162607,Indiana,Tippecanoe,
994,994,Purdue University - Grant Street Parking Garage,40.4244203,-86.9103211,Indiana,Tippecanoe,
995,995,Purdue University - Northwestern Parking Garage,40.4296753,-86.9120266,Indiana,Tippecanoe,
996,996,JOHNSON COUNTY YOUTH&FAMILY,38.88768,-94.830627,Kansas,Johnson,
998,998,Don Franklin Nissan - Lexington,37.997336,-84.441827,Kentucky,Fayette,
999,999,University of Louisville - Belknap Parking Garage,38.2158706,-85.7548686,Kentucky,Jefferson,
1000,1000,Loyola University - New Orleans,29.937545,-90.127308,Louisiana,Orleans,
1001,1001,State Street Financial Center Parking,42.3529541,-71.0579565,Massachusetts,Suffolk,
1002,1002,Cross Insurance,44.434846,-68.369482,Maine,Hancock,
1004,1004,City of Rancho Cucamonga - Archibald Library,34.120214,-117.593952,California,San Bernardino,
1005,1005,City of Rancho Cucamonga - City Hall,34.10303,-117.576,California,San Bernardino,
1006,1006,City of Rancho Cucamonga - Animal Care & Adoption Center,34.100456,-117.54918,California,San Bernardino,
1007,1007,City of Rancho Cucamonga - Red Hill Community Park,34.11787,-117.611,California,San Bernardino,
1008,1008,City of Rancho Cucamonga - Heritage Community Park,34.154033,-117.607446,California,San Bernardino,
1009,1009,Illinois Institute of Technology,41.83545303,-87.62598419,Illinois,Cook,
1010,1010,Advocate BroMenn Medical Center,40.49813,-88.991628,Illinois,McLean,
1011,1011,Friendship Nissan,35.334675,-81.892822,North Carolina,Rutherford,
1012,1012,Gastonia Nissan,35.261109,-81.139708,North Carolina,Gaston,
1013,1013,Deacon Jones Nissan,35.400146,-78.014743,North Carolina,Wayne,
1014,1014,Crown Nissan,36.060613,-79.876505,North Carolina,Guilford,
1015,1015,Greenville Nissan,35.571982,-77.408327,North Carolina,Pitt,
1016,1016,City of Hendersonville - Dogwood Parking Lot,35.316931,-82.461565,North Carolina,Henderson,
1017,1017,Hunter Nissan,35.301937,-82.440374,North Carolina,Henderson,
1020,1020,Montreat College,35.64569,-82.296916,North Carolina,Buncombe,
1022,1022,Reidsville Nissan,36.323241,-79.686657,North Carolina,Rockingham,
1023,1023,Nissan of Roanoke Rapids,36.42331,-77.635287,North Carolina,Halifax,
1024,1024,Griffin Nissan,34.918104,-79.744733,North Carolina,Richmond,
1025,1025,Simmons Nissan,36.480616,-80.616003,North Carolina,Surry,
1027,1027,Classic Nissan - Sanford,35.44411,-79.1282,North Carolina,Lee,
1028,1028,Pinehurst Nissan,35.161067,-79.421191,North Carolina,Moore,
1029,1029,Classic Nissan - Statesville,35.770417,-80.858363,North Carolina,Iredell,
1030,1030,Crossroads Nissan - Wake Forest,35.948971,-78.539171,North Carolina,Wake,
1032,1032,Capital Nissan - Wilmington,34.24769,-77.865815,North Carolina,New Hanover,
1033,1033,Lee Nissan,35.756003,-77.9753,North Carolina,Wilson,
1034,1034,Modern Nissan,36.179741,-80.275364,North Carolina,Forsyth,
1035,1035,Bob Moore Nissan - Norman,35.266483,-97.487255,Oklahoma,Cleveland,
1036,1036,Orr Nissan - West,35.570933,-97.670511,Oklahoma,Oklahoma,
1037,1037,Orr Nissan - Central,35.39119,-97.509251,Oklahoma,Oklahoma,
1038,1038,Jackie Cooper Nissan,36.021596,-95.887791,Oklahoma,Tulsa,
1039,1039,West Hills Collision Center,45.464636,-122.698892,Oregon,Multnomah,
1040,1040,Grainger Nissan - Anderson,34.550557,-82.674669,South Carolina,Anderson,
1042,1042,Hudson Nissan,32.788017,-80.017363,South Carolina,Charleston,
1045,1045,Crown Nissan - Greenville,34.81781,-82.341027,South Carolina,Greenville,
1047,1047,Nissan of Greer,34.94677,-82.210221,South Carolina,Spartanburg,
1048,1048,Grand Strand Nissan,33.753917,-78.965658,South Carolina,Horry,
1049,1049,Hudson Nissan,32.934522,-80.039343,South Carolina,Charleston,
1052,1052,Rock Hill Nissan,34.945197,-80.969333,South Carolina,York,
1053,1053,Benson Nissan,34.971931,-81.936956,South Carolina,Spartanburg,
1054,1054,Nissan of Sumter,33.956113,-80.385874,South Carolina,Sumter,
1055,1055,East Charlotte Nissan,35.167774,-80.742259,North Carolina,Mecklenburg,
1056,1056,Scott Clark Nissan,35.111292,-80.881867,North Carolina,Mecklenburg,
1058,1058,Modern Nissan - Lake Norman,35.467117,-80.872205,North Carolina,Mecklenburg,
1059,1059,Durham County - Justice Center Parking Deck,35.99289,-78.9014,North Carolina,Durham,
1061,1061,Martin Nissan,42.055712,-87.757895,Illinois,Cook,
1062,1062,Nissan of South Holland,41.598505,-87.5824,Illinois,Cook,
1064,1064,Bob Rohrman Nissan,41.604651,-87.110979,Indiana,Porter,
1067,1067,Ed Martin Nissan - Fishers,39.983623,-86.004756,Indiana,Hamilton,
1068,1068,Fort Wayne Nissan,41.12267,-85.154261,Indiana,Allen,
1069,1069,Ed Martin Nissan,39.779011,-86.046058,Indiana,Marion,
1070,1070,Hubler Nissan,39.644452,-86.131954,Indiana,Marion,
1071,1071,Nissan of Lafayette,40.418149,-86.837951,Indiana,Tippecanoe,
1072,1072,Southlake Nissan,41.469628,-87.284303,Indiana,Lake,
1073,1073,Gurley Leep Nissan,41.707652,-86.186717,Indiana,Saint Joseph,
1074,1074,Napleton Nissan - Schererville,41.497662,-87.470113,Indiana,Lake,
1076,1076,Briggs Nissan - Lawrence,38.929774,-95.261724,Kansas,Douglas,
1078,1078,Marshall Motor Co,38.770827,-97.614166,Kansas,Saline,
1079,1079,Capital City Nissan - Topeka,39.033021,-95.68261,Kansas,Shawnee,
1080,1080,Orr Nissan - Wichita,37.679034,-97.217163,Kansas,Sedgwick,
1082,1082,Kerry Nissan,39.003452,-84.654074,Kentucky,Boone,
1083,1083,Collins Nissan,38.185647,-85.642223,Kentucky,Jefferson,
1084,1084,Granite City Electric,41.963875,-70.699124,Massachusetts,Plymouth,
1085,1085,Indian Head Naval Base,38.597411,-77.178757,Maryland,Charles,
1086,1086,Asheboro Nissan,35.70458,-79.781748,North Carolina,Randolph,
1087,1087,Anderson Nissan,35.547866,-82.599474,North Carolina,Buncombe,
1088,1088,Black Mountain Public Safety Building,35.619218,-82.320192,North Carolina,Buncombe,
1089,1089,AutoStar Nissan - Boone,36.222859,-81.63402,North Carolina,Watauga,
1090,1090,Leith Nissan,35.7390019,-78.8138134,North Carolina,Wake,
1091,1091,Woodfield Nissan,42.050116,-88.097379,Illinois,Cook,
1092,1092,Thomas Nissan - Joilet,41.548858,-88.12682,Illinois,Will,
1093,1093,Liberty Nissan,42.271355,-87.949478,Illinois,Lake,
1094,1094,Anderson Nissan,42.267854,-88.98865,Illinois,Winnebago,
1095,1095,Hawkinson Nissan,41.505031,-87.748285,Illinois,Cook,
1097,1097,Al Piemonte Nissan,41.907344,-87.854085,Illinois,Cook,
1099,1099,Gerald Nissan,41.766972,-88.187306,Illinois,Dupage,
1100,1100,Star Nissan,42.01155,-87.771151,Illinois,Cook,
1101,1101,Kelly Nissan,41.720728,-87.728594,Illinois,Cook,
1102,1102,Orland Park Nissan,41.602458,-87.827796,Illinois,Cook,
1105,1105,Autocenters Nissan,38.857818,-90.067243,Illinois,Madison,
1106,1106,Schneider Electric - Visitor Lot,41.941296,-91.67738,Iowa,Linn,
