Unnamed: 0,value,location_unique_id,location_country,location_lat,location_lng,COUNTRY,Unnamed: 7,Unnamed: 8,Unnamed: 9
731,EH - Holyhead Clock Tower,4174b104-5473-11e9-bb30-42010a840003,GB,53.309305,-4.627984,United Kingdom,,,
732,Holyhead Clock Tower,703a75da-8b81-11ec-ae91-42010a840003,GB,53.309242,-4.627568,United Kingdom,,,
733,EG Kinmel Park West,4206c63e-5473-11e9-9afe-42010a840003,GB,53.267886,-3.518771,United Kingdom,,,
734,EG Kinmel Park East,437d13d8-5473-11e9-9dfc-42010a840003,GB,53.270576,-3.518701,United Kingdom,,,
735,EH - Cocoa Bean Company,42b068ba-5473-11e9-acee-42010a840003,GB,54.869141,-4.069963,United Kingdom,,,
736,EG Bangor,42f16324-5473-11e9-856b-42010a840003,GB,53.20389,-4.10562,United Kingdom,,,
737,EH - Stranraer,4322a4a2-5473-11e9-a5b8-42010a840003,GB,54.905098,-5.022615,United Kingdom,,,
738,51782,b0670644-87b0-11eb-8c74-42010a840003,GB,54.90256,-5.02617,United Kingdom,,,
739,54147,b279c9c2-af28-11eb-b6ff-42010a840003,GB,54.90471,-5.02194,United Kingdom,,,
740,Roe Valley Country Park  Dogleap Road  Limavady  BT49 9NN,52a209cc-5473-11e9-8f32-42010a840003,GB,55.024137,-6.939751,United Kingdom,,,
741,Roe Valley Country Park,92db9712-93b2-11eb-b372-42010a840003,GB,55.023717,-6.939483,United Kingdom,,,
742,Peatland Park Dungannon  15 Derryhubbert Road  Dungannon  BT71 6NW,52af0f5a-5473-11e9-b5ad-42010a840003,GB,54.483746,-6.616862,United Kingdom,,,
743,Peatlands Park,e3b2c796-96d7-11eb-806a-42010a840003,GB,54.4833,-6.61037,United Kingdom,,,
744,Belfast Zoo  Antrim Road  Belfast  BT36 7PN,52b8b67c-5473-11e9-a685-42010a840003,GB,54.658105,-5.943716,United Kingdom,,,
745,Antrim Civic Centre  Stiles Way  Antrim  BT41 2UB,52ced3ee-5473-11e9-b92a-42010a840003,GB,54.726803,-6.208262,United Kingdom,,,
746,Castle Gardens Antrim  Randalstown Road  Antrim  BT41 4LH,52dbb578-5473-11e9-81d4-42010a840003,GB,54.71886,-6.225851,United Kingdom,,,
747,SC46,0feddd52-b2a3-11e9-b750-42010a840003,GB,54.71771,-6.220326,United Kingdom,,,
748,Council Public Car Park  Castle Street  Antrim  BT41 4JE,f8e8cc18-c8d5-11e9-a6b2-42010a840003,GB,54.7176,-6.2192,United Kingdom,,,
749,Allen Park Golf Centre  Castle Road  Antrim  BT41 4NA,52e88064-5473-11e9-aa66-42010a840003,GB,54.726132,-6.247433,United Kingdom,,,
750,Castle Park Leisure Centre  Church Lane  Lisnaskea  BT92 0LZ,52f661fc-5473-11e9-a05c-42010a840003,GB,54.253583,-7.446717,United Kingdom,,,
751,Monaghan Bros Hyundai Enniskillen,a655b1a2-a8ec-11eb-8edb-42010a840003,GB,54.256908,-7.448854,United Kingdom,,,
752,Marble Arch Caves  Florencecourt  BT94 1EE,530d97d2-5473-11e9-80b8-42010a840003,GB,54.258184,-7.81342,United Kingdom,,,
753,Mossley Mill  Mossley Crescent  Newtownabbey  BT36 5QA,5317363e-5473-11e9-8db0-42010a840003,GB,54.694937,-5.947284,United Kingdom,,,
754,Ballyearl Golf Leisure Complex  Doagh Road  Newtownabbey  BT36 5RZ,5320b092-5473-11e9-b69a-42010a840003,GB,54.700973,-5.956038,United Kingdom,,,
755,Loughshore Park  Shore Road  Newtownabbey  BT37 0PY,5329957c-5473-11e9-86be-42010a840003,GB,54.681245,-5.884091,United Kingdom,,,
756,Belfast City Hospital Multi Storey Car Park  Donegall Road  Belfast  BT9 7AB,53557f52-5473-11e9-aee3-42010a840003,GB,54.587703,-5.943756,United Kingdom,,,
757,Blacks Rd Park & Ride  Blacks Road  Lisburn  BT10 0NF,5369f77a-5473-11e9-85fa-42010a840003,GB,54.555115,-5.998244,United Kingdom,,,
758,INSTAVOLT / AYR 1,5cd55db8-5473-11e9-a2d2-42010a840003,GB,55.476459,-4.589175,United Kingdom,,,
759,Park's Ayr,2a4ff96a-a8eb-11eb-96ec-42010a840003,GB,55.474766,-4.589587,United Kingdom,,,
760,Hyundai Ingram Ayr,a47b27d6-a8ec-11eb-8daa-42010a840003,GB,55.476813,-4.590871,United Kingdom,,,
761,Richard Jones O 231835-480 Cherr,4932cae0-a914-11ec-8e80-42010a840003,GB,55.475743,-4.589031,United Kingdom,,,
762,Richard Jones O 231575-300 Oak A,4afedac6-a914-11ec-817e-42010a840003,GB,55.477022,-4.588177,United Kingdom,,,
763,INSTAVOLT / DUMFRIES 2,5d115336-5473-11e9-a8f7-42010a840003,GB,55.084384,-3.594906,United Kingdom,,,
764,Richard Jones O 231435-518 West,4c3df3f4-a914-11ec-bb94-42010a840003,GB,55.083622,-3.595256,United Kingdom,,,
765,Richard Jones O 231365-261 Delaw,515d2e54-a914-11ec-a26b-42010a840003,GB,55.084466,-3.594279,United Kingdom,,,
766,INSTAVOLT / LIVINGSTON 1,5d2e1fde-5473-11e9-9f7d-42010a840003,GB,55.87366,-3.538595,United Kingdom,,,
767,Richard Jones O 231845-757 7th S,4a682a40-a914-11ec-a13b-42010a840003,GB,55.874227,-3.539156,United Kingdom,,,
768,Richard Jones O 231425-261 High,55e53caa-a914-11ec-b256-42010a840003,GB,55.87385,-3.53844,United Kingdom,,,
769,INSTAVOLT / COATBRIDGE 2,5e88519c-5473-11e9-96c5-42010a840003,GB,55.856314,-4.046433,United Kingdom,,,
770,Richard Jones O 572615-399 Churc,0113f482-a914-11ec-8b2a-42010a840003,GB,55.85538,-4.045956,United Kingdom,,,
771,Richard Jones O 230875-806 Garfi,5b6f4e40-a914-11ec-8b8b-42010a840003,GB,55.85531,-4.046972,United Kingdom,,,
772,INSTAVOLT / KIRKIE 1,5ec392e8-5473-11e9-b62c-42010a840003,GB,55.934649,-4.138548,United Kingdom,,,
773,Richard Jones O 2105305-335 Pine,6487514e-a914-11ec-9d74-42010a840003,GB,55.934359,-4.138993,United Kingdom,,,
774,INSTAVOLT / GLENCAIRN 2,5ecde82e-5473-11e9-a0e3-42010a840003,GB,55.599834,-4.496543,United Kingdom,,,
775,51324,c95a2314-aded-11e9-a893-42010a840003,GB,55.60444,-4.49711,United Kingdom,,,
776,52028,a8448d9e-da76-11e9-9bb3-42010a840003,GB,55.60733,-4.49818,United Kingdom,,,
777,Tesco Extra - Kilmarnock,d3253154-c83f-11eb-977d-42010a840003,GB,55.602081,-4.498962,United Kingdom,,,
778,52963,c7b339e0-2c1e-11ec-a620-42010a840003,GB,55.60768,-4.49574,United Kingdom,,,
779,Richard Jones O 2101685-583 Fran,6359d8aa-a914-11ec-8050-42010a840003,GB,55.599646,-4.496704,United Kingdom,,,
780,COPFS Kilmarnock,1412c86c-86c1-11ec-80d0-42010a840003,GB,55.607712,-4.498246,United Kingdom,,,
781,INSTAVOLT / CREEBRIDGE 1,5f3273de-5473-11e9-8ce7-42010a840003,GB,54.961123,-4.479643,United Kingdom,,,
782,Richard Jones O 2101765-574 Vall,68ed0aa8-a914-11ec-bc4c-42010a840003,GB,54.96155,-4.480059,United Kingdom,,,
783,INSTAVOLT / BELLSHILL 1,5f3ccfb4-5473-11e9-8410-42010a840003,GB,55.819548,-4.025128,United Kingdom,,,
784,Tesco Extra - Bellshill,f3b9234e-3e41-11ec-9a3a-42010a840003,GB,55.819979,-4.022299,United Kingdom,,,
785,Morrisons Bellshill John St,1eb54ec8-94bf-11ec-8431-42010a840003,GB,55.818272,-4.020578,United Kingdom,,,
786,Richard Jones O 2101035-499 Will,6dfff85c-a914-11ec-aeb4-42010a840003,GB,55.819584,-4.024443,United Kingdom,,,
787,Richard Jones O 2100355-989 Wate,6ee66210-a914-11ec-9e43-42010a840003,GB,55.820161,-4.025016,United Kingdom,,,
788,INSTAVOLT / CHARLESTON 1,6004fe94-5473-11e9-b753-42010a840003,GB,55.840736,-4.418157,United Kingdom,,,
789,60195,d53e5a34-c649-11ec-b1f3-42010a840003,GB,55.835335,-4.425919,United Kingdom,,,
790,INSTAVOLT / ARKLESTON 2,6021d71c-5473-11e9-96a7-42010a840003,GB,55.862195,-4.408026,United Kingdom,,,
791,Richard Jones O 572475-745 Churc,ea927800-a913-11ec-966f-42010a840003,GB,55.862884,-4.408212,United Kingdom,,,
792,Richard Jones O 572685-639 Devon,ed29188a-a913-11ec-8e40-42010a840003,GB,55.86256,-4.408935,United Kingdom,,,
793,INSTAVOLT / STEPPS 1,60bf50d2-5473-11e9-8aaa-42010a840003,GB,55.892733,-4.139646,United Kingdom,,,
794,Richard Jones O 231605-541 Bucki,4cd2ebf8-a914-11ec-87f2-42010a840003,GB,55.891831,-4.140536,United Kingdom,,,
795,Richard Jones O 231125-221 Magno,584ebd90-a914-11ec-8d6b-42010a840003,GB,55.892707,-4.139101,United Kingdom,,,
796,INSTAVOLT / UNIVERSE 1,60ff0b64-5473-11e9-b5ae-42010a840003,GB,55.845513,-4.356079,United Kingdom,,,
797,Richard Jones O 231115-926 2nd S,5592cbc8-a914-11ec-a2fa-42010a840003,GB,55.845932,-4.356399,United Kingdom,,,
798,Richard Jones O 230135-824 Washi,5e301cae-a914-11ec-ba48-42010a840003,GB,55.845027,-4.356044,United Kingdom,,,
799,INSTAVOLT / CAMBUSLANG 1,615d34aa-5473-11e9-ac30-42010a840003,GB,55.814153,-4.149966,United Kingdom,,,
800,Richard Jones O 2781725-524 Cree,39dc45bc-a914-11ec-837b-42010a840003,GB,55.814566,-4.149474,United Kingdom,,,
801,INSTAVOLT / AIKENHEAD 1,61e98f9a-5473-11e9-a889-42010a840003,GB,55.832331,-4.247962,United Kingdom,,,
802,51498,c6769218-aded-11e9-9392-42010a840003,GB,55.82731,-4.24797,United Kingdom,,,
803,50643,bd049836-2c1e-11ec-92eb-42010a840003,GB,55.8315,-4.2489,United Kingdom,,,
804,Richard Jones O 571645-773 Sycam,f1d0939a-a913-11ec-9801-42010a840003,GB,55.832022,-4.247593,United Kingdom,,,
805,Richard Jones O 572785-686 Linde,f271f14a-a913-11ec-8849-42010a840003,GB,55.832703,-4.248764,United Kingdom,,,
806,INSTAVOLT / CROFTFOOT 1,6350cf88-5473-11e9-99e5-42010a840003,GB,55.814151,-4.228017,United Kingdom,,,
807,Richard Jones O 2828425-845 Fair,33c00d3a-a914-11ec-adf5-42010a840003,GB,55.814539,-4.228396,United Kingdom,,,
808,Richard Jones O 2828415-11 Front,3553158e-a914-11ec-a652-42010a840003,GB,55.814548,-4.228974,United Kingdom,,,
809,INSTAVOLT / GREENLAW 1,653900d6-5473-11e9-adbf-42010a840003,GB,55.782878,-4.348267,United Kingdom,,,
810,SC144,2c4ac9f6-6802-11e9-9d34-42010a840003,GB,54.705215,-6.089323,United Kingdom,,,
811,Riverside Multi-storey Carpark - Lower Floor - Haverfordwest,2e8a2f3c-7cf1-11e9-803e-42010a840003,GB,51.803309,-4.966814,United Kingdom,,,
812,County Hall Car Park,8334173c-053b-11ea-8f28-42010a840003,GB,51.801676,-4.965982,United Kingdom,,,
813,County Hall Car Park,b786eb7c-7dd4-11ec-ac43-42010a840003,GB,51.800952,-4.96602,United Kingdom,,,
814,C7S6Z,143dd480-a050-11e9-9623-42010a840003,GB,54.5774,-5.88767,United Kingdom,,,
815,TDL Event Services,57a367c8-adeb-11e9-b863-42010a840003,GB,53.252797,-4.307293,United Kingdom,,,
816,Pen yr Orsedd Business,77b328b8-0544-11ea-b121-42010a840003,GB,53.252274,-4.307998,United Kingdom,,,
817,Anglesey Business Centre,ba157ee0-0544-11ea-b612-42010a840003,GB,53.249809,-4.304866,United Kingdom,,,
818,Lidl - Llangefni,b38ab162-9daf-11eb-b401-42010a840003,GB,53.254003,-4.307273,United Kingdom,,,
819,St Peter's Street Car Park,9fb8b3a6-adeb-11e9-9d36-42010a840003,GB,51.859149,-4.303004,United Kingdom,,,
820,St. Peters Car Park,7bad3cec-15a1-11eb-b254-42010a840003,GB,51.858517,-4.303042,United Kingdom,,,
821,John Street Car Park,7bba3e38-15a1-11eb-ac7b-42010a840003,GB,51.858071,-4.305678,United Kingdom,,,
822,51499,8ecd816e-aded-11e9-82f2-42010a840003,GB,54.90591,-5.028857,United Kingdom,,,
823,51082,8eddb066-aded-11e9-a991-42010a840003,GB,55.050129,-3.589891,United Kingdom,,,
824,51125,8ee66486-aded-11e9-aa97-42010a840003,GB,54.95763,-4.485,United Kingdom,,,
825,4797,8f14d230-aded-11e9-8493-42010a840003,GB,55.246353,-4.848446,United Kingdom,,,
826,Girvan Railway Station,e8496d7a-574b-11ec-9fe4-42010a840003,GB,55.24659,-4.848625,United Kingdom,,,
827,50589,8f3603a6-aded-11e9-8f96-42010a840003,GB,54.898946,-4.378684,United Kingdom,,,
828,50700,9c6041e0-aded-11e9-82e6-42010a840003,GB,55.90177,-3.63941,United Kingdom,,,
829,50901,e1da8512-2c1e-11ec-9da7-42010a840003,GB,55.90421,-3.63842,United Kingdom,,,
830,50701,9c6c1722-aded-11e9-a329-42010a840003,GB,55.865512,-3.68869,United Kingdom,,,
831,50822,9d1c513c-aded-11e9-944e-42010a840003,GB,55.886593,-3.523793,United Kingdom,,,
832,50823,cc98cc4c-d7cf-11ec-b1dc-42010a840003,GB,55.883249,-3.521145,United Kingdom,,,
833,50844,9f11ab54-aded-11e9-8261-42010a840003,GB,55.881749,-3.538028,United Kingdom,,,
834,52545,9fadeb0e-aded-11e9-8be9-42010a840003,GB,55.918628,-3.502969,United Kingdom,,,
835,52339,a13b07e0-aded-11e9-864f-42010a840003,GB,55.624132,-3.52563,United Kingdom,,,
836,Douglas Street Car Park,bf74df7e-aded-11e9-938d-42010a840003,GB,55.781149,-4.051544,United Kingdom,,,
837,Montrose Crescent Car park,1dc3781a-574c-11ec-8501-42010a840003,GB,55.777985,-4.051825,United Kingdom,,,
838,Osprey Charging Network Hamilton Shopping Park,4b3089fe-b40e-11ec-9b47-42010a840003,GB,55.779753,-4.055297,United Kingdom,,,
839,Hamilton Shopping Park,34ba087c-ab57-11ec-8120-42010a84002e,GB,55.78054,-4.055279,United Kingdom,,,
840,50318,bfc5d582-aded-11e9-a2b0-42010a840003,GB,55.459243,-4.61825,United Kingdom,,,
841,51793,c071ef2a-aded-11e9-900e-42010a840003,GB,55.459398,-4.623249,United Kingdom,,,
842,51930,c0431b3c-aded-11e9-a233-42010a840003,GB,55.45877,-4.633091,United Kingdom,,,
843,51535,c4a1afe0-aded-11e9-a434-42010a840003,GB,55.45805,-4.62873,United Kingdom,,,
844,51467,dc4893be-41e5-11ec-8c54-42010a840003,GB,55.46516,-4.62829,United Kingdom,,,
845,Landscapes & Contracts,c0c0a340-aded-11e9-9933-42010a840003,GB,55.855026,-4.357028,United Kingdom,,,
846,50616,ab40ca3e-2c1e-11ec-a32e-42010a840003,GB,55.85461,-4.35524,United Kingdom,,,
847,50685,c13e85a8-aded-11e9-b598-42010a840003,GB,55.849985,-4.272938,United Kingdom,,,
848,Springfield Quay  Glasgow,8534691a-23fd-11eb-b3ee-42010a840003,GB,55.854699,-4.273457,United Kingdom,,,
849,60037,8a46a2ea-79bc-11ec-991e-42010a840003,GB,55.856747,-4.270336,United Kingdom,,,
850,50686,c148f074-aded-11e9-b9a0-42010a840003,GB,55.84586,-4.236671,United Kingdom,,,
851,52242,93cec550-1d65-11ea-85fb-42010a840003,GB,55.84574,-4.24206,United Kingdom,,,
852,52241,89bb771a-2c1e-11ec-affa-42010a840003,GB,55.84845,-4.24262,United Kingdom,,,
853,50687,c152de68-aded-11e9-ac0a-42010a840003,GB,55.843053,-4.208553,United Kingdom,,,
854,50749,c2139e82-aded-11e9-9338-42010a840003,GB,55.844683,-4.418556,United Kingdom,,,
855,Richard Jones O 2101005-842 Cent,6e4c0ddc-a914-11ec-8f87-42010a840003,GB,55.841276,-4.418334,United Kingdom,,,
856,52473,c2471e7e-aded-11e9-9f0c-42010a840003,GB,55.598908,-4.481639,United Kingdom,,,
857,50818,c263350a-aded-11e9-bb26-42010a840003,GB,55.495563,-4.612184,United Kingdom,,,
858,53555,5c7ae2c6-44c1-11eb-9edb-42010a840003,GB,55.49512,-4.61278,United Kingdom,,,
859,1094AD30-94C1-4ECB-A1FA-B036F2C14973,57e4b4ae-6d0c-11ea-a6e9-42010a840003,GB,55.496628,-4.612572,United Kingdom,,,
860,52343,c2d0bb0c-aded-11e9-82ca-42010a840003,GB,55.818098,-4.133429,United Kingdom,,,
861,50930,c2ef9932-aded-11e9-8cc6-42010a840003,GB,55.779758,-4.031892,United Kingdom,,,
862,50928,e65da0f6-2c1e-11ec-bedd-42010a840003,GB,55.7761,-4.0316,United Kingdom,,,
863,Palace Grounds,b41c5f5a-b077-11ec-af4b-42010a840066,GB,55.776546,-4.027841,United Kingdom,,,
864,50929,c3175b70-aded-11e9-aef6-42010a840003,GB,55.777536,-4.184025,United Kingdom,,,
865,51009,c35a7842-aded-11e9-8f02-42010a840003,GB,55.901228,-4.312985,United Kingdom,,,
866,50932,c452ef5e-aded-11e9-87dd-42010a840003,GB,55.911601,-4.427095,United Kingdom,,,
867,51196,c56a7c72-aded-11e9-bcc8-42010a840003,GB,55.73663,-3.9742,United Kingdom,,,
868,54146,5ddf2234-a0f7-11eb-b498-42010a840003,GB,55.736763,-3.973135,United Kingdom,,,
869,52345,cb2c9710-2c1e-11ec-a4ef-42010a840003,GB,55.73947,-3.9752,United Kingdom,,,
870,Asda  Broomhill Drive,0db674fa-574b-11ec-b787-42010a840003,GB,55.735512,-3.97417,United Kingdom,,,
871,51209,c57520d2-aded-11e9-a3d2-42010a840003,GB,55.86608,-4.04321,United Kingdom,,,
872,51237,c59d6240-aded-11e9-9099-42010a840003,GB,55.85367,-4.2567,United Kingdom,,,
873,51239,c5a69c48-aded-11e9-aa0d-42010a840003,GB,55.877505,-4.289112,United Kingdom,,,
874,51348,c68bcec6-aded-11e9-a952-42010a840003,GB,55.87685,-4.29033,United Kingdom,,,
875,51242,c5bc17a8-aded-11e9-9fbf-42010a840003,GB,55.86611,-4.2741,United Kingdom,,,
876,50414,578f7bd2-ad5d-11eb-adfd-42010a840003,GB,55.86489,-4.27015,United Kingdom,,,
877,Hilton Glasgow,2a01ed88-3e55-11ec-ac5f-42010a840003,GB,55.862001,-4.268985,United Kingdom,,,
878,51297,c5ec46e4-aded-11e9-8e1a-42010a840003,GB,55.79812,-3.94192,United Kingdom,,,
879,50603,c64168c2-aded-11e9-80fd-42010a840003,GB,55.7681,-4.22359,United Kingdom,,,
880,52528,c6520344-aded-11e9-907b-42010a840003,GB,55.61225,-4.49877,United Kingdom,,,
881,50821,e6a51078-ed58-11e9-898f-42010a840003,GB,55.611416,-4.495081,United Kingdom,,,
882,52023,434efa7a-ff77-11e9-8e32-42010a840003,GB,55.61148,-4.49658,United Kingdom,,,
883,Kilmarnock College,6de56dbe-053a-11ea-8550-42010a840003,GB,55.614155,-4.500185,United Kingdom,,,
884,51349,c694b5ae-aded-11e9-a9d7-42010a840003,GB,55.87094,-4.30968,United Kingdom,,,
885,Harbour Terrace,21b79aac-2401-11eb-b806-42010a840003,GB,55.867637,-4.313723,United Kingdom,,,
886,50500,c708ab9e-aded-11e9-92e2-42010a840003,GB,55.773801,-4.334036,United Kingdom,,,
887,50217,c71b5820-aded-11e9-a2db-42010a840003,GB,55.83529,-4.5123,United Kingdom,,,
888,53131,f79cc4a2-6755-11eb-af6f-42010a840003,GB,55.835777,-4.50992,United Kingdom,,,
889,52655,385f6cc0-86e0-11eb-955d-42010a840003,GB,55.83792,-4.51248,United Kingdom,,,
890,50660,c7816066-aded-11e9-80f2-42010a840003,GB,55.84624,-4.49247,United Kingdom,,,
891,1200-0029/17,c792f02e-aded-11e9-987b-42010a840003,GB,55.7657,-4.18186,United Kingdom,,,
892,52516,aa7711e2-833c-11ec-a15d-42010a840003,GB,55.76596,-4.18126,United Kingdom,,,
893,Cumbernauld Railway Station,c7a45d8c-aded-11e9-adfe-42010a840003,GB,55.9422,-3.98003,United Kingdom,,,
894,52538,c7c8e15c-aded-11e9-90f8-42010a840003,GB,55.79087,-4.33539,United Kingdom,,,
895,50168,c8005cae-aded-11e9-9b07-42010a840003,GB,55.90723,-4.42687,United Kingdom,,,
896,NCE Switchgear Ltd,0934ff20-9655-11ec-a672-42010a840003,GB,55.907691,-4.43368,United Kingdom,,,
897,Lenzie Station South Car Park,c8089dec-aded-11e9-b777-42010a840003,GB,55.92049,-4.15591,United Kingdom,,,
898,1 Station Rd,7e89b228-1404-11ea-b8d1-42010a840003,GB,55.921268,-4.15442,United Kingdom,,,
899,Merryvale Car Park,c87e5992-aded-11e9-a0e2-42010a840003,GB,55.812927,-4.291496,United Kingdom,,,
900,50607,aa851320-2c1e-11ec-80af-42010a840003,GB,55.81261,-4.29128,United Kingdom,,,
901,51004,c8cafa36-aded-11e9-a1a6-42010a840003,GB,55.93498,-3.99242,United Kingdom,,,
902,50507,c8d4eb54-aded-11e9-848e-42010a840003,GB,55.68185,-4.514791,United Kingdom,,,
903,53776,8af05f42-2c1e-11ec-84ea-42010a840003,GB,55.68223,-4.51686,United Kingdom,,,
904,Larbert Train Station,f2c8aa06-5472-11e9-9951-42010a840003,GB,56.023352,-3.83076,United Kingdom,,,
905,54290,6abac9ce-eb8c-11eb-b2de-42010a840003,GB,56.02313,-3.83135,United Kingdom,,,
906,51100,a9cb0052-2c1e-11ec-8e2c-42010a840003,GB,56.0224,-3.8293,United Kingdom,,,
907,51017,9dd28786-aded-11e9-9485-42010a840003,GB,56.0211,-3.90634,United Kingdom,,,
908,52063,69ef5f7a-e001-11e9-a6c9-42010a840003,GB,56.023565,-3.909387,United Kingdom,,,
909,51636,9e18fd6a-aded-11e9-b27c-42010a840003,GB,55.97232,-3.97297,United Kingdom,,,
910,51019,9f4ed01a-aded-11e9-a79e-42010a840003,GB,55.999475,-3.839088,United Kingdom,,,
911,Scottish Canals - Falkirk,4b611a3e-f27b-11ea-ae77-42010a840003,GB,55.999411,-3.839261,United Kingdom,,,
912,51434,a08c06c8-aded-11e9-a2a8-42010a840003,GB,55.99123,-3.794503,United Kingdom,,,
913,51503,c2c6c278-aded-11e9-95f0-42010a840003,GB,56.004185,-4.576319,United Kingdom,,,
914,50690,c3d8b1c6-aded-11e9-bcbc-42010a840003,GB,55.94531,-4.568,United Kingdom,,,
915,60237,88974bf4-692f-11ec-9a45-42010a840003,GB,55.943459,-4.57566,United Kingdom,,,
916,51300,c5fdd36e-aded-11e9-975b-42010a840003,GB,56.004844,-4.593127,United Kingdom,,,
917,50611,c62e1baa-aded-11e9-99cc-42010a840003,GB,55.953943,-4.034499,United Kingdom,,,
918,50647,c74722e8-aded-11e9-9baf-42010a840003,GB,55.95073,-4.7562,United Kingdom,,,
919,Tesco Extra - Greenock,3de0fc62-aa8a-11ec-84ec-42010a840003,GB,55.95019,-4.758336,United Kingdom,,,
920,52524,c7db6516-aded-11e9-97dc-42010a840003,GB,55.94568,-4.75265,United Kingdom,,,
921,53088,32d5bba4-887c-11eb-8c93-42010a840003,GB,55.94632,-4.75257,United Kingdom,,,
922,Cathcart Street Car Park,1fba7d04-574b-11ec-8842-42010a840003,GB,55.946819,-4.75466,United Kingdom,,,
926,50982,19a97916-5473-11e9-a064-42010a840003,GB,56.118049,-3.929117,United Kingdom,,,
927,52255,8915e232-2c1e-11ec-98c7-42010a840003,GB,56.11837,-3.93083,United Kingdom,,,
928,Step,9cab1684-aded-11e9-9276-42010a840003,GB,56.116432,-3.929893,United Kingdom,,,
929,Tesla Destination Charger Forthside Car Park,66b25d30-bdc9-11e9-b063-42010a840003,GB,56.11806,-3.928978,United Kingdom,,,
930,MOTO Stirling Services,3c998bdc-5473-11e9-afa0-42010a840003,GB,56.07613,-3.92206,United Kingdom,,,
931,EH - MOTO Stirling,92eb09b0-8b7b-11ec-a974-42010a840003,GB,56.076402,-3.922355,United Kingdom,,,
932,51708,a0b128ae-aded-11e9-9f10-42010a840003,GB,56.10902,-3.92657,United Kingdom,,,
933,51712,a0bfeb78-aded-11e9-a821-42010a840003,GB,56.114774,-3.93623,United Kingdom,,,
934,Helensburgh Central Rail Station,c852b5a8-aded-11e9-95c6-42010a840003,GB,56.00399,-4.73167,United Kingdom,,,
935,60604,18cf313e-5473-11e9-87be-42010a840003,GB,56.130131,-3.950476,United Kingdom,,,
936,Osprey Charging Highland Gate Pub & Restaurant,fdd392c8-5fdd-11e9-864d-42010a840003,GB,56.133775,-3.964468,United Kingdom,,,
937,APT50917,cf8780ae-2c1e-11ec-9bd2-42010a840003,GB,56.1336,-3.96048,United Kingdom,,,
938,50923,9d8a590c-aded-11e9-a1b2-42010a840003,GB,56.1313,-3.96763,United Kingdom,,,
939,53551,976609b6-2c1e-11ec-95b5-42010a840003,GB,56.13113,-3.96651,United Kingdom,,,
940,51683,a2f3afe0-2c1e-11ec-a342-42010a840003,GB,56.12935,-3.96022,United Kingdom,,,
941,Bridge Of Allan Station,9fceff1a-aded-11e9-abce-42010a840003,GB,56.156546,-3.957039,United Kingdom,,,
942,52506,ac7ed01c-2c1e-11ec-9957-42010a840003,GB,56.15686,-3.95648,United Kingdom,,,
943,Allego Shell Balhaldie,60e07288-72b1-11e9-a2e4-42010a840003,GB,56.225199,-3.915485,United Kingdom,,,
944,51250,9e82295c-aded-11e9-b231-42010a840003,GB,56.29575,-3.7065,United Kingdom,,,
945,50808,9d14063a-aded-11e9-b01e-42010a840003,GB,56.397818,-3.456163,United Kingdom,,,
946,50924,c43d953c-aded-11e9-886f-42010a840003,GB,56.39264,-4.61898,United Kingdom,,,
947,FEFA0437-787E-4853-B572-A825E869441E,4fad78b6-6d0c-11ea-8817-42010a840003,GB,56.393036,-4.619237,United Kingdom,,,
948,51545,c887051a-aded-11e9-9290-42010a840003,GB,55.95735,-4.5613,United Kingdom,,,
949,51144,c8f26210-aded-11e9-b91b-42010a840003,GB,56.00283,-4.73505,United Kingdom,,,
950,52683,bb3abb66-2c1e-11ec-b4ce-42010a840003,GB,56.00205,-4.73566,United Kingdom,,,
951,51081,c4967a76-aded-11e9-99ac-42010a840003,GB,56.4382,-4.71128,United Kingdom,,,
952,51129,eac188ba-2c1e-11ec-a6f2-42010a840003,GB,56.43607,-4.71127,United Kingdom,,,
953,51409,c9191e1e-aded-11e9-899e-42010a840003,GB,55.538041,-4.569341,United Kingdom,,,
954,50851,c92af968-aded-11e9-970d-42010a840003,GB,55.78283,-3.96421,United Kingdom,,,
955,Scottish Ambulance Service,f35651d6-2c1e-11ec-9c4d-42010a840003,GB,55.776482,-3.96296,United Kingdom,,,
956,51554,c975d898-aded-11e9-95e4-42010a840003,GB,55.60399,-4.51111,United Kingdom,,,
957,Mitie - Kilmarnock,bad07498-9daf-11eb-ae6b-42010a840003,GB,55.60687,-4.512885,United Kingdom,,,
958,51571,c9c1235c-aded-11e9-8587-42010a840003,GB,55.87162,-4.26857,United Kingdom,,,
959,Uddingston Railway Station,c9dbe7fa-aded-11e9-8177-42010a840003,GB,55.82338,-4.08666,United Kingdom,,,
960,51634,a9b6617e-2c1e-11ec-96b8-42010a840003,GB,55.82371,-4.08731,United Kingdom,,,
961,51249,1b93bb88-5473-11e9-9e22-42010a840003,GB,56.567729,-3.586438,United Kingdom,,,
962,50649,c73e1bb2-aded-11e9-abb6-42010a840003,GB,56.51782,-4.7677,United Kingdom,,,
963,51682,ca2758fc-aded-11e9-adf6-42010a840003,GB,55.87787,-4.3127,United Kingdom,,,
964,51615,ca32a64e-aded-11e9-b70a-42010a840003,GB,55.35474,-4.68009,United Kingdom,,,
965,51935,ca45bc98-aded-11e9-be92-42010a840003,GB,55.77529,-4.31375,United Kingdom,,,
