Unnamed: 0,name,pname,cityname,wgs84_lon,wgs84_lat
578,上海松江恒骏充电站(国网广汇),上海市,上海市,121.27162075354973,31.00513030323209
579,挚达汽车充电站(人民北路),上海市,上海市,121.21699118885034,31.03492412802504
580,小桔充电站(蝶尔万佳海鲜快充站),上海市,上海市,121.21687206499918,31.034905018254083
581,乐华充电(上海谊本金属制品有限公司直流充电站),上海市,上海市,121.27131496311075,31.03071258208879
582,依威能源汽车充电站(嘉和休闲广场),上海市,上海市,121.21389576012118,31.034958821182983
583,特来电充电站(开元商业广场),上海市,上海市,121.214587070552,31.04071423300924
584,汽车充电站(顺荣捷安信生活广场),上海市,上海市,121.21019123603168,31.034782606509665
585,汽车充电站(南部阳光翠庭),上海市,上海市,121.21033199604504,31.039782868451564
586,星星充电汽车充电站(安信生活广场),上海市,上海市,121.21001801824708,31.03471443447583
587,汽车充电站(内部使用蔚来目充站上海松江湖畔天地),上海市,上海市,121.21037240590208,31.0355293920726
588,星星充电汽车充电站(星星充电安信生活广场直流充电站),上海市,上海市,121.21013517440196,31.0346566114756
589,星星充电汽车充电站(点充泖亭路),上海市,上海市,121.28152955820424,30.99875297295032
590,电桩宝充电站,上海市,上海市,121.28179116040958,30.99862771373989
591,星星充电汽车充电站(点充泖亭路站二期),上海市,上海市,121.2814906204816,30.998733034147087
592,星星充电汽车充电站(玉秀路),上海市,上海市,121.2019046502866,30.997265574519187
593,星星充电汽车充电站(新城嘉苑),上海市,上海市,121.20194270944292,30.997258633449185
594,汽车充电站(香泾路),上海市,上海市,121.28422963715254,30.99402523431002
595,特来电充电站(上海松江永标科创园),上海市,上海市,121.28820906650408,30.991591107091526
596,特斯拉超级充电站(上海东鼎广场),上海市,上海市,121.20666210476344,31.03936945603097
597,小桔充电站(蝶尔东鼎万怡酒店快充站),上海市,上海市,121.2065649740869,31.03930436566268
598,小桔充电汽车充电站(蝶尔东鼎万怡酒店快充站),上海市,上海市,121.20608230855616,31.039121830932142
599,上海松江联东U谷新桥(简单冲),上海市,上海市,121.27936403969107,31.043867219961417
600,国家电网汽车充电站(上海松江区茸北友喜实业电动汽车充电站),上海市,上海市,121.26456928709548,31.040906291579752
601,挚达科技汽车充电站(江学路),上海市,上海市,121.20798173914932,31.04158288649174
602,上海松江区第一人民医院松江分院1号电动汽车充电站(国家电网),上海市,上海市,121.2227010310058,31.041462576774105
603,国家电网汽车充电站(上海松江区第一人民医院松江分院2号电动汽车充电站),上海市,上海市,121.22183229491137,31.04141187714355
604,安悦充电汽车充电站(紫薇茗庭),上海市,上海市,121.24303014482994,31.093618133530665
605,上海敦宏汽车充电站,上海市,上海市,121.24937085870938,31.097441753125068
606,挚达科技汽车充电站,上海市,上海市,121.25577243828737,31.09364209001569
607,依威能源汽车充电站(松江创异工房),上海市,上海市,121.25517973069958,31.09406108556269
608,特斯拉目的地充电站(上海佳利特实业有限公司),上海市,上海市,121.25512877773409,31.093829234621943
609,度普E站汽车快充站,上海市,上海市,121.23243784806796,31.093935970675965
610,度普E站汽车充电站(松江区庄泾苑),上海市,上海市,121.23249387046718,31.09396198288182
611,汽车充电站(桂花锦苑),上海市,上海市,121.243502579586,31.100188497558023
612,森通智达汽车充电站(桂花锦苑),上海市,上海市,121.24379136076874,31.10264414823737
613,安悦充电站(德宁苑站),上海市,上海市,121.2476509192011,31.101875498697616
614,上海松江区桂花锦苑充电站,上海市,上海市,121.2437343758589,31.102496227348347
615,安悦汽车充电站(仁育苑站),上海市,上海市,121.24737965883791,31.10563643448083
616,森通智达充电站(牡丹逸庭),上海市,上海市,121.24486996937686,31.106382109895208
617,森通智达汽车充电站(茉莉雅苑二期),上海市,上海市,121.24179016559133,31.10504863052572
618,国家电网汽车充电站(上海市松江区泗泾镇德悦路水仙雅苑城市公共充电站),上海市,上海市,121.2444092782002,31.103178876872427
619,国家电网汽车充电站(上海市松江区泗泾镇泽悦路兰花清苑城市公共充电站),上海市,上海市,121.2426582666735,31.10406427460553
620,小桔充电汽车充电站(上海市松江区牡丹逸庭充电站),上海市,上海市,121.24413813037584,31.10515177242624
621,森通智达充电站(创异工房),上海市,上海市,121.25854284872683,31.09197777374916
622,乐华充电(旺家国际直流汽车充电站),上海市,上海市,121.261982054953,31.09431551956091
623,安悦充电站(德悦苑站),上海市,上海市,121.24895850630696,31.102994722103844
624,安悦充电站(登云苑站),上海市,上海市,121.25156761210116,31.10343197734072
625,度普E站汽车充电站（松江区百鸟苑）,上海市,上海市,121.22958055952894,31.092280381238943
626,度普E站汽车充电站(松江区新松嘉园),上海市,上海市,121.23054282852974,31.095246264017543
627,度普E站快充站（松江区渔洋苑）,上海市,上海市,121.22740746115528,31.089745453283
628,度普E站汽车充电站(松江区渔洋苑),上海市,上海市,121.2274214799172,31.08963052713836
629,松江区洞泾水务管理站电动汽车充电站,上海市,上海市,121.25538170278286,31.081231233490577
630,特斯拉汽车充电站(长兴路),上海市,上海市,121.2607149723766,31.08361130744328
631,同乐生活广场电动汽车充电站,上海市,上海市,121.26476593225335,31.09033086861133
632,国家电网汽车充电站(上海松江区洞泾镇政府电动汽车充电站),上海市,上海市,121.26404715357128,31.083745092953265
633,森通智达汽车充电站(茉莉雅苑),上海市,上海市,121.23991990909576,31.106311622559417
634,特来电充电站(上海微衡商务中心),上海市,上海市,121.26575015989762,31.088291282964207
635,依威能源汽车充电站(同乐东区),上海市,上海市,121.2657222872249,31.08710697115293
636,国家电网汽车充电站(上海松江区洞泾文化中心电动汽车充电站),上海市,上海市,121.26702814915164,31.085052106605573
637,易马达e换电电动自行车充电站(振业路),上海市,上海市,121.27092238026223,31.09048964430585
638,易马达e换电电动自行车充电站(振业路),上海市,上海市,121.27184129855232,31.090249902079808
639,佘山湾购物广场汽车充电站,上海市,上海市,121.2285608300027,31.105786238424148
640,安悦充电汽车充电站(新凯家园1期),上海市,上海市,121.23014666777075,31.106541757060373
641,星星充电站(华侨城),上海市,上海市,121.217985005396,31.09679774504318
642,富电新能源光伏汽车充电站,上海市,上海市,121.21568185029376,31.09348225581965
643,星星充电充电站(星星站上海锦云江淮4S店),上海市,上海市,121.25963624268616,31.078160999837667
644,星星充电汽车充电站(新凯家园二期直流),上海市,上海市,121.23353509695156,31.10828049154004
645,星星充电汽车充电站(星星充电新凯家园二期直流充电站),上海市,上海市,121.23353309616344,31.10828049066301
646,国家电网汽车充电站(上海松江区紫荆苑电动汽车充电站),上海市,上海市,121.23830388636038,31.115461205164817
647,星星充电汽车充电站(新凯家园一期),上海市,上海市,121.2289298029042,31.108705849093816
648,星星充电汽车充电站(松江区新凯家园一期直流),上海市,上海市,121.2251503331333,31.108285536549857
649,国家电网汽车充电站(佘山站PR北),上海市,上海市,121.22520437342978,31.108280579219976
650,国家电网汽车充电站(上海松江区轨交9号线佘山站P+R北电动汽车充电站),上海市,上海市,121.2251923647474,31.1082785714654
651,国家电网汽车充电站(上海松江区轨交9号线佘山站P+R南电动汽车充电站),上海市,上海市,121.22517935498368,31.108280560756864
652,国家电网汽车充电站(上海松江区锦昌苑电动汽车充电站),上海市,上海市,121.22982079724528,31.11477203313441
653,万马爱充汽车充电站(来来充电润江花苑地面停车场83号楼东侧9台),上海市,上海市,121.25357235993704,31.108094832886835
654,万马爱充汽车充电站(来来充电润江花苑-地面停车场17号楼西侧9台),上海市,上海市,121.25536237198732,31.108984713038065
655,万马爱充汽车充电站(来来充电润江花苑-地面停车场210号楼西侧9台),上海市,上海市,121.2525565422191,31.11134833957426
656,依威能源汽车充电站(金地自在城3期),上海市,上海市,121.25001410687231,31.11589342749195
657,万马爱充汽车充电站(来来充电润江花苑-地面停车场171号楼东侧13台),上海市,上海市,121.25412275539756,31.112105439202903
658,特斯拉汽车充电站(佘山艾美酒店),上海市,上海市,121.20106892508556,31.097240643449595
659,酷库科技汽车充电站(上海世茂佘山艾美酒店东北),上海市,上海市,121.20312696649478,31.098640817461742
660,森通智达充电站(上坤红树湾),上海市,上海市,121.23630776886208,31.063839608750804
661,度普E站快充站(松江区万科梦想派),上海市,上海市,121.2378751619018,31.063687176605264
662,度普E站汽车充电站(松江区万科梦想派),上海市,上海市,121.23971843042304,31.064204327289787
663,挚达科技汽车充电站(光星路),上海市,上海市,121.2379211693664,31.063712174989664
664,特来电充电站(上海中展璞荟),上海市,上海市,121.23643817957542,31.05938221061807
665,上海市松江区松江万达广场充电站,上海市,上海市,121.23713531371416,31.05990613119825
666,上海市松江区月星家居充电站,上海市,上海市,121.23697441376824,31.058250033740624
667,蔚来能源汽车充电站(蔚来目充站上海万达广场松江店),上海市,上海市,121.23857962827016,31.05976761211405
668,国家电网汽车充电站(上海松江区嘉立广场电动汽车充电站),上海市,上海市,121.24037900942912,31.05822888698601
669,星星充电汽车充电站(不对外开放金港花园二期),上海市,上海市,121.25961960164652,31.10959340427972
670,度普E站充电站(松江区润和苑),上海市,上海市,121.2628275532889,31.11548223662896
671,云快充汽车充电站(钧停欢乐谷站),上海市,上海市,121.21270223637292,31.095648764702297
672,一步汽车充电站（嘉和景苑）,上海市,上海市,121.27085204961224,31.107202388478257
673,国家电网汽车充电站(上海松江区兰馨苑电动汽车充电站),上海市,上海市,121.2433493969685,31.114272693798952
674,依威能源汽车充电站(保利西子湾),上海市,上海市,121.23039346631774,31.062990462087647
675,森通智达充电站(保利·西子湾),上海市,上海市,121.23169933852824,31.060357665065503
676,特来电充电站(横港公路),上海市,上海市,121.25746629062702,31.11885539518708
677,星星充电汽车充电站(祥和公寓充电桩群),上海市,上海市,121.25802793955714,31.118691219356688
678,国家电网汽车充电站(泗泾站P+R西电动汽车充电站),上海市,上海市,121.25730624064704,31.12064948823542
679,国家电网汽车充电站(上海松江区泗泾站P+R东电动汽车充电站),上海市,上海市,121.26011227922056,31.120938903624147
680,泰那斯充电站(保利悦活荟),上海市,上海市,121.25573038463548,31.11825547057764
681,森通智达充电站(绿地云天坊),上海市,上海市,121.25316261077478,31.119217842971256
682,月亮鱼文化综合体,上海市,上海市,121.2568717347078,31.117999132292542
683,易马达e换电电动自行车充电站(外婆泾路),上海市,上海市,121.25394737800578,31.11759748126096
684,星星充电汽车充电站(嘉南红塔大厦),上海市,上海市,121.25196010945773,31.11940907422726
685,简单充汽车充电站(上海松江月亮鱼文化综合体),上海市,上海市,121.25706663872208,31.11771220284536
686,森通智达充电站(三湘商业广场地下停车场)(暂停营业),上海市,上海市,121.2565488125834,31.119393509723743
687,依威能源汽车充电站(泗泾新苑东区),上海市,上海市,121.24916308122302,31.1192177486272
688,国家电网汽车充电站,上海市,上海市,121.2668465652804,31.11782502000202
689,万马爱充汽车充电站(来来充电江川二村北区),上海市,上海市,121.26547300139444,31.117025524210625
690,特来电充电站(上海掌安大厦),上海市,上海市,121.27157586330374,31.12282811986164
691,国家电网汽车充电站(松江洞泾企业服务中心),上海市,上海市,121.27689011569514,31.08517345321673
692,国家电网汽车充电站(上海松江区洞泾企业服务中心电动汽车充电站),上海市,上海市,121.276926031778,31.085570188696312
693,星星充电汽车充电站(松江印象城),上海市,上海市,121.2394339508516,31.057561081480536
694,依威能源汽车充电站(双高世贸广场),上海市,上海市,121.23756182962386,31.054948111170653
695,国家电网汽车充电站(上海松江区麦德龙南),上海市,上海市,121.2351340018418,31.056869192803223
696,小桔充电汽车充电站(上海市松江区月星家居充电站),上海市,上海市,121.23833681562915,31.05701013610002
697,易马达e换电电动自行车充电站(沪松公路),上海市,上海市,121.26912377824384,31.110186308030613
698,万马爱充汽车充电站(来来充电江川二村南区),上海市,上海市,121.2670105385818,31.11614980655893
699,腾势充电站(佘山索菲特大酒店站),上海市,上海市,121.21406465580353,31.10973647057973
700,挚达科技汽车充电站(景观支路),上海市,上海市,121.21882426938636,31.068009829691864
701,芯窝公寓电动汽车充电站,上海市,上海市,121.2797789085524,31.108958770239468
702,星星充电汽车充电站(上海车之音直流),上海市,上海市,121.27927756697288,31.110017792735903
703,安悦充电充电站(安悦站开天大厦),上海市,上海市,121.24960823203484,31.056573912095345
704,国家电网汽车充电站(上海市松江区沪松路158号园区公共充电站),上海市,上海市,121.25291737405944,31.05216569301356
705,依威能源汽车充电站(8760菁英社区泗泾),上海市,上海市,121.24776428993688,31.12089900386134
706,依威能源汽车充电站(泗泾新苑西区),上海市,上海市,121.24667963879736,31.119291965327
707,普天新能源汽车充电站(佘山高尔夫俱乐部),上海市,上海市,121.21816915017564,31.109150063742018
708,小易充电站(佘山索菲特大酒店),上海市,上海市,121.22142266571416,31.115858369329864
709,乐华充电(东方佘山索菲特大酒店直流充电站),上海市,上海市,121.22052984422504,31.11604647834673
710,依威能源汽车充电站(保利十二橡树),上海市,上海市,121.2843029386002,31.09533353725608
711,汽车充电站(蔚来目充站上海凯富科技园),上海市,上海市,121.28880391476648,31.09892719318705
712,国家电网充电站(温商国际大厦慢充站),上海市,上海市,121.240586381028,31.05405033081277
713,星星充电汽车充电站(暂不开放方塘里社区),上海市,上海市,121.2477130975042,31.052116731267
714,星星充电汽车充电站(暂不开放星星充电方塘里社区充电站),上海市,上海市,121.24770909828962,31.05211773107104
715,蔚来能源汽车充电站(蔚来超充站上海松江印象城),上海市,上海市,121.2183752155658,31.06335905995765
716,安悦充电充电站(安悦站东华大学松江校区),上海市,上海市,121.21623648973625,31.057449309387547
717,顺荣捷泗泾五金城地面汽车充电站,上海市,上海市,121.28411729978428,31.11824210316028
718,森通智达汽车充电站(派米雷LINK新界未来社区),上海市,上海市,121.2737710800308,31.123336654364945
719,依威能源汽车充电站(佘北家园富雅苑),上海市,上海市,121.20806273314358,31.12595442968298
720,汽车充电站(佘北家园秀雅苑),上海市,上海市,121.20769514850848,31.126943420920483
721,依威能源汽车充电站(佘北家园茗雅苑),上海市,上海市,121.20954383949412,31.12440213769297
722,汽车充电站(曙光路151号),上海市,上海市,121.33688699846444,31.022894178652752
723,奥特迅汽车充电站(闵行夏氏科技创业园站),上海市,上海市,121.34244981842694,31.01419817978896
724,国家电网汽车充电站(上海闵行区元峰投资管理有限公司电动汽车充电站),上海市,上海市,121.34108566510464,31.0145704009293
725,国家电网汽车充电站(上海松江区祥东菜场),上海市,上海市,121.31445055523128,31.011676428393752
726,国家电网充电站(上海松江区车墩文化中心),上海市,上海市,121.31117653537112,31.015576270034067
727,国家电网汽车充电站(上海松江区车墩文化中心电动汽车充电站),上海市,上海市,121.3112593526743,31.015564123160885
728,星星充电汽车充电站(裕雅苑),上海市,上海市,121.31024542719712,31.01755783299827
729,星星充电充电站(松江区宇申实业),上海市,上海市,121.31144228022472,31.02338219571434
730,星星充电汽车充电站(宇申实业),上海市,上海市,121.31144627127584,31.023383187702613
731,森通智达充电站(塘泾南苑),上海市,上海市,121.3489708648912,31.022312169920568
732,特斯拉充电站(上海安缦酒店),上海市,上海市,121.34349575476998,31.036044540038912
733,宏方发展中心电动汽车充电站,上海市,上海市,121.32280832027882,31.038302897564485
734,开迈斯充电站(铁闵大厦),上海市,上海市,121.36368284817588,31.01288672058473
735,福缘集团电动汽车充电站,上海市,上海市,121.3613404765518,31.00166745206649
736,上海西门子开关高压有限公司电动汽车充电站,上海市,上海市,121.35981043414871,31.0078549277192
737,挚达科技汽车充电站(虬长路),上海市,上海市,121.30134657035757,31.01708707355626
738,特来电充电站(特来电站同心村委会),上海市,上海市,121.33407219619014,30.98793602542237
739,象前充汽车充电站(上海松江留业路充电站),上海市,上海市,121.30053196686498,31.0086914133052
740,循道新能源汽车充电站(韩湘水博园停车场),上海市,上海市,121.32786409873552,30.988318575533405
741,度普E站景城馨苑地库汽车充电站,上海市,上海市,121.36574127144404,31.018914570772548
742,乐华汽车充电站(马桥卓越维港直流汽车充电站),上海市,上海市,121.37107376189236,31.022791164271013
743,国家电网充电站(上海闵行区富岩路停车场),上海市,上海市,121.3671001315605,31.03288874340269
744,特来电充电站(上海临港松江科技城民益路园区),上海市,上海市,121.29449673733238,31.047238889384428
745,星星充电汽车充电站(松江区新桥直流高低压兼容),上海市,上海市,121.30178600685636,31.04825313241109
746,特来电充电站(上海临港松江科技城民益路园区),上海市,上海市,121.29313411643938,31.049894508978493
747,国家电网汽车充电站(上海市松江区毅欣汽车公共充电站),上海市,上海市,121.29715965581164,31.0574096887368
748,上海松江绿地铂骊酒店-特斯拉超级充电站,上海市,上海市,121.33652804792808,31.08961544702833
749,国家电网汽车充电站,上海市,上海市,121.32328140825037,31.09471972725096
750,国家电网汽车充电站(上海松江区漕河泾千帆路电动汽车充电站)(暂停营业),上海市,上海市,121.32102650281244,31.095269746264528
751,云杉智慧汽车充电站-公租房充电站,上海市,上海市,121.32624036606978,31.098226088601603
752,度普E站松江区明中苑汽车充电站,上海市,上海市,121.31754291096982,31.07793617880775
753,度普E站汽车充电站(松江区明中苑),上海市,上海市,121.31701511833916,31.077807256957456
754,依威能源汽车充电站(明中广场),上海市,上海市,121.31636682260776,31.07503906248674
755,玖行充电(银都西路站),上海市,上海市,121.35374468452255,31.081469318678025
756,EVCARD充电站(春申站停车场),上海市,上海市,121.34950968732822,31.081738982887043
757,易马达e换电电动自行车充电站(银都西路),上海市,上海市,121.3565106434759,31.08222166226689
758,云杉智慧汽车充电站-漕河泾双子楼充电站,上海市,上海市,121.3119691208644,31.09352190991762
759,安悦汽车充电站(上海里维电子科技有限公司),上海市,上海市,121.31162447650064,31.098337859036125
760,云杉智慧电动汽车充电站,上海市,上海市,121.3117654755182,31.094678641848702
761,国家电网松江漕河泾科技绿洲2号电动车充电站,上海市,上海市,121.32449478063324,31.104756802967195
762,特来电充电站(上海巴比伦恒泰广场),上海市,上海市,121.34995610394348,31.10160409573979
763,国家电网汽车充电站(上海市松江区里纬科技有序公共充电站),上海市,上海市,121.3181582244451,31.10468098913069
764,国家电网汽车充电站(上海松江区漕河泾科技绿洲2号电动汽车充电站),上海市,上海市,121.32007297898885,31.10339504247424
765,依威能源汽车充电站(九亭家园),上海市,上海市,121.33454339106162,31.11320801510601
766,国家电网汽车充电站(上海松江区九亭社区公共服务中心电动汽车充电站),上海市,上海市,121.33629248698524,31.11374346013436
767,乐华充电悦车荟直流汽车充电站,上海市,上海市,121.30202851609872,31.095046042052143
768,依威能源汽车充电站(新桥松港商务园),上海市,上海市,121.34232559658705,31.066294136746738
769,云杉智慧汽车充电站-浅水湾花园充电站,上海市,上海市,121.3572895581087,31.10216331674576
770,森通智达充电站(柳明公寓),上海市,上海市,121.36349521176288,31.10449138582817
771,特来电充电站(上海昆仑新奥彩生活),上海市,上海市,121.3590512099984,31.1060905771991
772,依威能源汽车充电站(西环三村),上海市,上海市,121.36154402176388,31.107275442623187
773,国家电网汽车充电站(上海市闵行区上海68广场公共充电站),上海市,上海市,121.35855517271028,31.104640093860493
774,国家电网汽车充电站(上海松江区朱泾浜),上海市,上海市,121.32157555970844,31.114992754814743
775,奥特迅汽车充电站(松江歆翺创意园站),上海市,上海市,121.361490167153,31.08348882376398
776,安悦充电汽车充电站(上海世发站),上海市,上海市,121.34859784301123,31.077471918831712
777,依威能源汽车充电站(岩氪广场),上海市,上海市,121.31008532317298,31.06982781838813
778,国家电网汽车充电站(上海松江区陈春公路申新广场电动汽车充电站),上海市,上海市,121.30854965744508,31.070318363843533
779,乐华充电(泗泾创工坊科技创新中心招商中心直流充电站),上海市,上海市,121.29883347129804,31.09059501004728
780,上海闵行得丘创意园(简单冲),上海市,上海市,121.36627918031444,31.080398386607456
781,简单充汽车充电站(上海闵行得丘创意园),上海市,上海市,121.36684036630304,31.08061258624185
782,鼎充新能源充电站(连富路),上海市,上海市,121.31592694556466,31.120268650715243
783,智源法斯特(法斯特充电站松江区久富路站),上海市,上海市,121.31633981276084,31.122592599012645
784,上海市松江新九广场充电站,上海市,上海市,121.30339124068428,31.06468486045894
785,开迈斯充电站(维也纳酒店松江新桥店),上海市,上海市,121.3039611544993,31.06327366311708
786,安悦充电充电站(安悦站申新广场),上海市,上海市,121.30285166049738,31.06136471322458
787,国家电网汽车充电站(上海市松江区明月清泉新苑公共充电站),上海市,上海市,121.3068590781888,31.061653403245767
788,国家电网汽车充电站(上海松江区申新公司北电动汽车充电站),上海市,上海市,121.30258014202396,31.062406590513
789,国家电网汽车充电站(申新公司南),上海市,上海市,121.30301931729804,31.06125248354556
790,法斯特充电站(闵行区西环路站),上海市,上海市,121.36188438148446,31.10841335174361
791,星星充电充电站(闵行区西环路站),上海市,上海市,121.36206706830538,31.108690951990468
792,特来电充电站(上海捷宝汽车),上海市,上海市,121.35896404468156,31.109692709394384
793,森通智达汽车充电站(莘松七村),上海市,上海市,121.3630273592143,31.111094346391106
794,星星充电汽车充电站(兴兴商场),上海市,上海市,121.36090986965996,31.10926021365355
795,特来电充电站(特来电站闵行区教育局),上海市,上海市,121.36422643891852,31.11215220477005
796,依威能源汽车充电站(闵房泊寓疏影路店),上海市,上海市,121.34753756336416,31.11665182005077
797,星星充电汽车充电站(疏影创意园直流),上海市,上海市,121.34742770163597,31.11759149110695
798,星星充电汽车充电站(星星充电疏影创意园充电站),上海市,上海市,121.34738977676078,31.11759955098622
799,星星充电汽车充电站(星星充电疏影创意园直流充电站),上海市,上海市,121.34739476876544,31.117576555119854
800,依威能源汽车充电站(昕农停车场),上海市,上海市,121.34750104635464,31.123479151234733
801,星星充电汽车充电站(星品宝黎汽车店直流),上海市,上海市,121.34681345009528,31.12318847840554
802,星星充电汽车充电站(星充筠停黎安展示产业园),上海市,上海市,121.3562806271904,31.11021835580264
803,国家电网汽车充电站(九亭文化中心),上海市,上海市,121.3283268442434,31.11898661892905
804,快卜充电站(九新公路充电站),上海市,上海市,121.31592256288106,31.124851161463027
805,国家电网充电站(上海松江区久富大厦),上海市,上海市,121.31768455450091,31.12504870355904
806,依威能源汽车充电站(苏华超市),上海市,上海市,121.35803189770488,31.118115424200823
807,特来电充电站(上海金球出租汽车),上海市,上海市,121.35997374074876,31.11686832927288
808,森通智达汽车充电站(莘松三村),上海市,上海市,121.36591802706698,31.111232586715733
809,依威能源汽车充电站(莘松三村),上海市,上海市,121.36715919427289,31.11206362623094
810,星星充电汽车充电站(不对外开放闵行科委),上海市,上海市,121.369028994882,31.1081166343788
811,星星充电汽车充电站(不对外开放闵行环保局),上海市,上海市,121.36574790074523,31.115525434703848
812,星星充电汽车充电站(不对外开放闵行人力资源和社会保障局),上海市,上海市,121.36584474776448,31.115674233532665
813,星星充电汽车充电站(不对外开放星星充电闵行人力资源和社会保障局充电站),上海市,上海市,121.36652182012146,31.11519067181205
814,依威能源汽车充电站(闵行区卫生和计划生育委员会监督所),上海市,上海市,121.3693898363212,31.1159998860896
815,国家电网汽车充电站(上海闵行区闵一征收停车场),上海市,上海市,121.37330802073568,31.115958787025907
816,国家电网汽车充电站(上海闵行区东苑丽宝广场电动汽车充电点),上海市,上海市,121.37243945022132,31.111171288364
817,森通智达充电站(沁春园一村),上海市,上海市,121.373330273505,31.10122490865757
818,普天新能源慧高科技园充电站,上海市,上海市,121.37019260669072,31.083609046388467
819,星星充电汽车充电站(金地威新银都路),上海市,上海市,121.37328655371886,31.087040896130134
820,星星充电汽车充电站(宁波均胜汽车安全系统有限公司),上海市,上海市,121.36306072028864,31.07168042366323
821,依威能源汽车充电站(松港产业园盛龙路),上海市,上海市,121.3047436090872,31.120492184201368
822,宝马充电站(宝马站光中路派出所),上海市,上海市,121.37017209018316,31.06678563601682
823,星星充电汽车充电站(星充筠停虹桥创意园),上海市,上海市,121.35042729868692,31.12352125568261
824,国家电网汽车充电站(上海市上海级创汽车产业园公共充电站),上海市,上海市,121.34327150333267,31.125588325248728
825,赢嘉广场电动汽车充电站,上海市,上海市,121.34869914958291,31.129497869596527
826,国家电网充电站(顾戴路充电场站),上海市,上海市,121.34386111267246,31.127493252981
827,依威能源汽车充电站(东恩产业园),上海市,上海市,121.34578023107824,31.12677829961361
828,小桔充电站(上海市闵行区顾戴路停车场),上海市,上海市,121.34382220459588,31.12736339174596
829,星星充电汽车充电站(松江1560电商园区),上海市,上海市,121.29341658033604,31.06167127893867
830,依威能源汽车充电站(九城家天下雅苑附属商业街),上海市,上海市,121.30113557170984,31.057492923966265
831,星星充电汽车充电站(添行健科技园直流),上海市,上海市,121.31249345836116,31.12266581408125
832,安悦汽车充电站(闵行卫生和计划生育委员会),上海市,上海市,121.36585712359064,31.122666394284543
833,上海市民政局汽车充电站,上海市,上海市,121.36836964907224,31.122259620587663
834,国家电网汽车充电站(东苑新天地广场东南),上海市,上海市,121.3677556557259,31.12028641069489
835,特来电充电站(上海景源时尚园区),上海市,上海市,121.37357758796738,31.117392736781262
836,森通智达汽车充电站(河畔家苑),上海市,上海市,121.23627968743402,31.171453838689896
837,上海青浦泰馨家园(简单冲),上海市,上海市,121.24248919382016,31.176001880214702
838,上海鼎充新能源充电站(诸陆西路),上海市,上海市,121.24836857226776,31.17508329460505
839,任我充汽车充电站(诸陆西路充电站),上海市,上海市,121.24813162506813,31.17513629514335
840,国家电网充电站(吉盛伟邦国际家具村2号),上海市,上海市,121.22792672547833,31.161674789722177
841,国家电网超级充电站,上海市,上海市,121.25530387512372,31.174409890733184
842,青浦区迮庵路充电站,上海市,上海市,121.25542279884336,31.17453977870608
843,国家电网汽车充电站(上海青浦区大豪会所电动汽车充电站),上海市,上海市,121.25412778518496,31.170899111039063
844,汽车充电站(明珠路),上海市,上海市,121.26674237947576,31.168526135105544
845,国家电网充电站(青少年活动中心),上海市,上海市,121.25339460704195,31.177168147655355
846,昶翊新能源汽车充电站(明仕电站徐泾站),上海市,上海市,121.25531685103216,31.17461078324865
847,万马爱充汽车充电站(万马爱充锋范前云路汽车),上海市,上海市,121.25500362848152,31.155595735247573
848,森通智达汽车充电站(海棠馨苑北区),上海市,上海市,121.23757497047656,31.183760992302
849,联行充电站(徐泾北城欣乐苑),上海市,上海市,121.2345818707196,31.1866565093908
850,森通智达充电站(徐泾北城欣乐苑),上海市,上海市,121.23379960699974,31.186388319914524
851,特来电充电站(上海青浦豪车汇),上海市,上海市,121.22155062501182,31.15322739949832
852,特来电汽车充电站(上海青浦豪车汇充电站),上海市,上海市,121.22151660204165,31.15314441372009
853,森通智达汽车充电站(瑞和明庭),上海市,上海市,121.22965702038267,31.1821383673676
854,汽车充电站(瑞和锦庭东区),上海市,上海市,121.22554536376734,31.182426536789087
855,森通智达充电站(瑞和锦庭西区),上海市,上海市,121.22461173584423,31.18165823163724
856,星星充电汽车充电站,上海市,上海市,121.26038110364486,31.191529845017808
857,挚达汽车充电站(徐祥路),上海市,上海市,121.26121485502948,31.198603860148484
858,特来电充电站(上海青浦普洛斯3期),上海市,上海市,121.2593785156979,31.195427466317536
859,星星充电汽车充电站(青浦区毕连思工贸发展有限公司西区),上海市,上海市,121.26051897357505,31.19182162105891
860,云快充汽车充电站(普洛斯上海虹桥西物流园),上海市,上海市,121.2593025200298,31.19602021403197
861,特来电充电站(上海普洛斯物流园),上海市,上海市,121.25953053406076,31.19391413341989
862,星星充电汽车充电站(毕连思工贸发展有限公司二期直流),上海市,上海市,121.26051197572328,31.19185960620504
863,依威能源汽车充电站(德邦物流),上海市,上海市,121.26054442219797,31.19809850290796
864,万马爱充汽车充电站(大印国际),上海市,上海市,121.2640785444127,31.19697679417295
865,依威能源汽车充电站(E通世界南区),上海市,上海市,121.26151162367648,31.198524719309
866,明仕电站虹桥商务区站,上海市,上海市,121.26632260901114,31.182629280440874
867,星星充电汽车充电站(不对外开放京盛苑),上海市,上海市,121.26680060339028,31.17698176226778
868,星星充电汽车充电站(鑫星华徐公路),上海市,上海市,121.27009154548044,31.18263108655124
869,安悦充电站(青浦领第漫社区),上海市,上海市,121.277086411801,31.172780912198967
870,腾势充电站(嘉登房产电动汽车站),上海市,上海市,121.2807074638238,31.16828989933172
871,特斯拉超级充电站(米格天地),上海市,上海市,121.22586709795875,31.15279103569484
