unitPrice,zpid,latitude,longitude,homeType
207.03125,17989940,33.703888,-116.966125,SINGLE_FAMILY
270.6766917,2060957552,33.748768,-117.0106,MANUFACTURED
273.5739232,17982288,33.739902,-116.94903,SINGLE_FAMILY
291.5980231,17975069,33.75124,-117.00107,SINGLE_FAMILY
207.2563925,17976526,33.738567,-116.98221,SINGLE_FAMILY
271.6186883,95886428,33.689716,-116.96933,SINGLE_FAMILY
122.9497354,17977962,33.72974,-116.98158,MANUFACTURED
215.8241758,17987068,33.743385,-116.99671,CONDO
244.2557443,17989414,33.727673,-116.98216,SINGLE_FAMILY
207.3880903,2061092705,33.724514,-116.986015,SINGLE_FAMILY
202.7298274,79835087,33.724564,-117.00564,SINGLE_FAMILY
233.7585034,17980256,33.740692,-116.96806,SINGLE_FAMILY
205.3347023,2061228929,33.724297,-116.98683,SINGLE_FAMILY
304.505814,17981965,33.743702,-116.95814,SINGLE_FAMILY
198.0769231,17989823,33.720425,-116.99438,SINGLE_FAMILY
258.113804,69286956,33.720238,-117.006165,SINGLE_FAMILY
270.1242572,83130578,33.71916,-117.02619,SINGLE_FAMILY
487.2389791,67087638,33.73963,-116.95826,SINGLE_FAMILY
143.6781609,17977290,33.733505,-116.98057,MANUFACTURED
307.8556263,17979519,33.75212,-116.95684,SINGLE_FAMILY
238.7152778,54960353,33.72548,-116.99954,MANUFACTURED
345.1178451,17988644,33.73247,-116.99338,SINGLE_FAMILY
279.1814721,2061259133,33.72451,-116.986855,SINGLE_FAMILY
157.0512821,17976977,33.735233,-116.98516,MANUFACTURED
308.8416988,17994428,33.65607,-116.9773,SINGLE_FAMILY
209.1679507,17980559,33.738777,-116.97317,SINGLE_FAMILY
308.0826386,69261751,33.727985,-117.04122,SINGLE_FAMILY
326.4812576,17974529,33.752197,-116.98944,SINGLE_FAMILY
175.887432,54959631,33.723,-117.018585,SINGLE_FAMILY
283.5051546,54958657,33.736874,-116.99492,SINGLE_FAMILY
233.9108911,17986811,33.727276,-116.95087,SINGLE_FAMILY
357.8578579,17986662,33.72632,-116.956635,SINGLE_FAMILY
353.4848485,122427713,33.679,-116.966995,MANUFACTURED
272.4025974,17975026,33.74997,-117.01667,SINGLE_FAMILY
263.8705416,17988718,33.734592,-116.996895,SINGLE_FAMILY
129.2989418,17977754,33.733097,-116.984566,MANUFACTURED
196.7081493,69287025,33.7162,-117.00344,SINGLE_FAMILY
216.9059011,17976582,33.738995,-116.9819,CONDO
216.5798611,17987348,33.727543,-117.00096,MANUFACTURED
172.2222222,17987577,33.72324,-117.00239,MANUFACTURED
239.4636015,17976766,33.739628,-116.98864,SINGLE_FAMILY
230.7692308,17979632,33.750126,-116.950745,SINGLE_FAMILY
201.979798,69286960,33.719616,-117.00556,SINGLE_FAMILY
232.1644498,17973943,33.753662,-116.99544,SINGLE_FAMILY
308.9330025,17987728,33.726395,-116.995674,SINGLE_FAMILY
202.4361949,2070029860,33.7541,-116.96334,MULTI_FAMILY
65.35714286,17755423,33.75206,-116.97716,MANUFACTURED
90.0,2061614153,33.74841,-116.985985,MANUFACTURED
160.4197901,69295817,33.719578,-117.00455,SINGLE_FAMILY
233.9901478,95903127,33.718567,-117.02487,SINGLE_FAMILY
269.04474,17989258,33.735973,-116.9943,SINGLE_FAMILY
258.7373168,17989674,33.72311,-117.01025,SINGLE_FAMILY
210.7024793,69286891,33.72451,-117.0033,SINGLE_FAMILY
252.6373626,17987050,33.743202,-116.99717,CONDO
240.2476291,2061675077,33.724293,-116.986855,SINGLE_FAMILY
212.1438142,2061677178,33.724052,-116.98636,SINGLE_FAMILY
243.8825449,17976785,33.73978,-116.98682,SINGLE_FAMILY
200.8816121,17976640,33.73949,-116.98353,SINGLE_FAMILY
260.2739726,17981464,33.735077,-116.965744,SINGLE_FAMILY
222.7047146,17987794,33.723907,-116.99366,SINGLE_FAMILY
135.1608187,17977630,33.730724,-116.98792,MANUFACTURED
130.15625,17977961,33.72974,-116.98177,SINGLE_FAMILY
257.5366064,17987544,33.72787,-116.99447,SINGLE_FAMILY
1498.868778,17994406,33.664852,-116.97869,MANUFACTURED
199.6188661,54958641,33.739964,-116.99695,SINGLE_FAMILY
295.1883316,17974941,33.753895,-116.99313,SINGLE_FAMILY
319.8198198,17980034,33.74301,-116.973526,SINGLE_FAMILY
225.7396734,2062585004,33.69251,-116.96496,SINGLE_FAMILY
236.7066895,17987836,33.72418,-116.99473,SINGLE_FAMILY
281.25,95860716,33.723125,-117.02581,SINGLE_FAMILY
180.5555556,17986203,33.723804,-116.977165,MANUFACTURED
286.5853659,2061897156,33.742935,-116.96655,SINGLE_FAMILY
130.8479532,17977336,33.733482,-116.98879,MANUFACTURED
301.9791667,17978967,33.74486,-116.96871,SINGLE_FAMILY
189.5145631,69295822,33.720867,-117.00332,SINGLE_FAMILY
224.1704036,95803607,33.721626,-117.03056,SINGLE_FAMILY
255.1222736,96008810,33.720577,-117.027016,SINGLE_FAMILY
168.9032855,17980144,33.743492,-116.9709,SINGLE_FAMILY
180.5548611,54960303,33.7255,-117.00301,MANUFACTURED
750.0,17978736,33.749733,-116.97307,SINGLE_FAMILY
350.4482478,17982178,33.742718,-116.94961,SINGLE_FAMILY
351.4046185,17979876,33.75054,-116.961754,SINGLE_FAMILY
275.5760369,17976490,33.740665,-116.9826,SINGLE_FAMILY
273.2988166,17982070,33.740627,-116.95344,SINGLE_FAMILY
325.5230126,17981591,33.733345,-116.96414,SINGLE_FAMILY
348.1624758,17985992,33.727962,-116.97869,SINGLE_FAMILY
506.9124424,17973861,33.74939,-117.00273,SINGLE_FAMILY
257.4607992,17989132,33.73497,-117.00095,SINGLE_FAMILY
573.2984293,69265369,33.67794,-116.98108,SINGLE_FAMILY
259.5628415,17986724,33.724567,-116.95553,SINGLE_FAMILY
217.7554439,17994275,33.6831,-116.96197,SINGLE_FAMILY
381.1754685,17994231,33.67575,-116.97665,SINGLE_FAMILY
188.4522855,17976564,33.73902,-116.980606,CONDO
339.7727273,2066487508,33.74473,-116.969154,MULTI_FAMILY
222.6377358,2066401438,33.692505,-116.96669,SINGLE_FAMILY
275.8974359,17978593,33.753963,-116.96333,SINGLE_FAMILY
277.3195876,17980041,33.74232,-116.97308,SINGLE_FAMILY
223.4673698,17982479,33.737038,-116.95104,SINGLE_FAMILY
324.7126437,63313201,33.744503,-116.952194,SINGLE_FAMILY
258.2948125,2061739206,33.78855,-116.96845,SINGLE_FAMILY
288.5604113,69267087,33.798813,-116.962425,SINGLE_FAMILY
294.7741935,2061739210,33.78855,-116.96845,SINGLE_FAMILY
217.9549051,2061933016,33.793636,-117.04311,SINGLE_FAMILY
240.6780422,2061933018,33.793636,-117.04311,SINGLE_FAMILY
78.02083333,59423912,33.766514,-116.9957,MANUFACTURED
212.5904422,2062553071,33.77943,-116.9975,SINGLE_FAMILY
283.5051546,17968215,33.789352,-116.96494,SINGLE_FAMILY
320.056899,17969400,33.786068,-116.97164,SINGLE_FAMILY
260.777009,17975469,33.76,-116.98286,SINGLE_FAMILY
271.5976331,338225904,33.78707,-116.96891,SINGLE_FAMILY
295.6360424,2061933015,33.793636,-117.04311,SINGLE_FAMILY
245.516333,2062538181,33.77943,-116.9975,SINGLE_FAMILY
199.0500591,2064193094,33.8,-116.95,SINGLE_FAMILY
268.9565781,61287839,33.76065,-116.9834,SINGLE_FAMILY
279.5645161,2061933017,33.793636,-117.04311,SINGLE_FAMILY
212.5904422,2064193093,33.8,-116.95,SINGLE_FAMILY
251.9975415,17966138,33.78667,-116.981636,SINGLE_FAMILY
198.521335,79820760,33.786182,-117.021324,SINGLE_FAMILY
192.2996795,17968660,33.789932,-116.97545,MANUFACTURED
257.2041166,17975372,33.76013,-117.00202,SINGLE_FAMILY
253.2335329,2096059010,33.7879,-116.95225,SINGLE_FAMILY
307.2870939,17968162,33.789196,-116.96651,SINGLE_FAMILY
279.5031056,17975040,33.761112,-116.99642,SINGLE_FAMILY
263.5825713,303906230,33.793743,-117.03826,SINGLE_FAMILY
298.0603448,54958284,33.76671,-117.00489,SINGLE_FAMILY
178.4297493,61298776,33.78808,-116.996185,SINGLE_FAMILY
82.41758242,63302879,33.767754,-116.99374,MANUFACTURED
214.1886629,2064193095,33.8,-116.95,SINGLE_FAMILY
